train,2016-12-31T17:00:00.000+11:00,Artarmon Station,838
train,2016-12-31T18:00:00.000+11:00,Artarmon Station,755
train,2016-12-31T19:00:00.000+11:00,Artarmon Station,775
train,2016-12-31T20:00:00.000+11:00,Artarmon Station,627
train,2016-12-31T21:00:00.000+11:00,Artarmon Station,601
train,2016-12-31T22:00:00.000+11:00,Artarmon Station,576
train,2016-12-31T23:00:00.000+11:00,Artarmon Station,183
train,2017-01-01T00:00:00.000+11:00,Artarmon Station,235
train,2017-01-01T01:00:00.000+11:00,Artarmon Station,517
train,2017-01-01T02:00:00.000+11:00,Artarmon Station,309
train,2017-01-01T03:00:00.000+11:00,Artarmon Station,18
train,2017-01-01T08:00:00.000+11:00,Artarmon Station,72
train,2017-01-01T09:00:00.000+11:00,Artarmon Station,136
train,2017-01-01T10:00:00.000+11:00,Artarmon Station,184
train,2017-01-01T11:00:00.000+11:00,Artarmon Station,259
train,2017-01-01T12:00:00.000+11:00,Artarmon Station,279
train,2017-01-01T13:00:00.000+11:00,Artarmon Station,347
train,2017-01-01T14:00:00.000+11:00,Artarmon Station,283
train,2017-01-01T15:00:00.000+11:00,Artarmon Station,299
train,2017-01-01T16:00:00.000+11:00,Artarmon Station,340
train,2017-01-01T17:00:00.000+11:00,Artarmon Station,238
train,2017-01-01T18:00:00.000+11:00,Artarmon Station,234
train,2017-01-01T19:00:00.000+11:00,Artarmon Station,118
train,2017-01-01T20:00:00.000+11:00,Artarmon Station,133
train,2017-01-01T21:00:00.000+11:00,Artarmon Station,81
train,2017-01-01T22:00:00.000+11:00,Artarmon Station,86
train,2017-01-01T23:00:00.000+11:00,Artarmon Station,73
train,2016-12-26T00:00:00.000+11:00,Ashfield Station,125
train,2016-12-26T01:00:00.000+11:00,Ashfield Station,32
train,2016-12-26T04:00:00.000+11:00,Ashfield Station,20
train,2016-12-26T05:00:00.000+11:00,Ashfield Station,142
train,2016-12-26T06:00:00.000+11:00,Ashfield Station,279
train,2016-12-26T07:00:00.000+11:00,Ashfield Station,403
train,2016-12-26T08:00:00.000+11:00,Ashfield Station,549
train,2016-12-26T09:00:00.000+11:00,Ashfield Station,834
train,2016-12-26T10:00:00.000+11:00,Ashfield Station,899
train,2016-12-26T11:00:00.000+11:00,Ashfield Station,998
train,2016-12-26T12:00:00.000+11:00,Ashfield Station,917
train,2016-12-26T13:00:00.000+11:00,Ashfield Station,912
train,2016-12-26T14:00:00.000+11:00,Ashfield Station,867
train,2016-12-26T15:00:00.000+11:00,Ashfield Station,900
train,2016-12-26T16:00:00.000+11:00,Ashfield Station,964
train,2016-12-26T17:00:00.000+11:00,Ashfield Station,811
train,2016-12-26T18:00:00.000+11:00,Ashfield Station,765
train,2016-12-26T19:00:00.000+11:00,Ashfield Station,747
train,2016-12-26T20:00:00.000+11:00,Ashfield Station,660
train,2016-12-26T21:00:00.000+11:00,Ashfield Station,563
train,2016-12-26T22:00:00.000+11:00,Ashfield Station,461
train,2016-12-26T23:00:00.000+11:00,Ashfield Station,294
train,2016-12-27T00:00:00.000+11:00,Ashfield Station,128
train,2016-12-27T01:00:00.000+11:00,Ashfield Station,28
train,2016-12-27T04:00:00.000+11:00,Ashfield Station,19
train,2016-12-27T05:00:00.000+11:00,Ashfield Station,133
train,2016-12-27T06:00:00.000+11:00,Ashfield Station,280
train,2016-12-27T07:00:00.000+11:00,Ashfield Station,302
train,2016-12-27T08:00:00.000+11:00,Ashfield Station,518
train,2016-12-27T09:00:00.000+11:00,Ashfield Station,753
train,2016-12-27T10:00:00.000+11:00,Ashfield Station,792
train,2016-12-27T11:00:00.000+11:00,Ashfield Station,759
train,2016-12-27T12:00:00.000+11:00,Ashfield Station,833
train,2016-12-27T13:00:00.000+11:00,Ashfield Station,760
train,2016-12-27T14:00:00.000+11:00,Ashfield Station,809
train,2016-12-27T15:00:00.000+11:00,Ashfield Station,873
train,2016-12-27T16:00:00.000+11:00,Ashfield Station,835
train,2016-12-27T17:00:00.000+11:00,Ashfield Station,875
train,2016-12-27T18:00:00.000+11:00,Ashfield Station,847
train,2016-12-27T19:00:00.000+11:00,Ashfield Station,785
train,2016-12-27T20:00:00.000+11:00,Ashfield Station,585
train,2016-12-27T21:00:00.000+11:00,Ashfield Station,465
train,2016-12-27T22:00:00.000+11:00,Ashfield Station,454
train,2016-12-27T23:00:00.000+11:00,Ashfield Station,301
train,2016-12-28T00:00:00.000+11:00,Ashfield Station,150
train,2016-12-28T01:00:00.000+11:00,Ashfield Station,28
train,2016-12-28T04:00:00.000+11:00,Ashfield Station,43
train,2016-12-28T05:00:00.000+11:00,Ashfield Station,243
train,2016-12-28T06:00:00.000+11:00,Ashfield Station,446
train,2016-12-28T07:00:00.000+11:00,Ashfield Station,661
train,2016-12-28T08:00:00.000+11:00,Ashfield Station,953
train,2016-12-28T09:00:00.000+11:00,Ashfield Station,1021
train,2016-12-28T10:00:00.000+11:00,Ashfield Station,932
train,2016-12-28T11:00:00.000+11:00,Ashfield Station,877
